"Time","kWh"
2022-11-13 13:56:19,157.29
2022-11-13 13:56:49,157.34
2022-11-13 13:57:19,157.37
2022-11-13 13:57:49,157.40
2022-11-13 13:58:19,157.43
2022-11-13 13:58:49,157.48
2022-11-13 13:59:19,157.52
2022-11-13 13:59:49,157.55
2022-11-13 14:00:19,157.57
2022-11-13 14:00:49,157.62
2022-11-13 14:01:19,157.64
2022-11-13 14:01:49,157.66
2022-11-13 14:02:19,157.68
2022-11-13 14:02:49,157.70
2022-11-13 14:03:19,157.73
2022-11-13 14:03:49,157.76
2022-11-13 14:04:19,157.79
2022-11-13 14:05:19,157.80
2022-11-13 14:05:49,157.81
2022-11-13 14:06:19,157.85
2022-11-13 14:06:49,157.87
2022-11-13 14:07:19,157.89
2022-11-13 14:07:49,157.91
2022-11-13 14:08:19,157.93
2022-11-13 14:08:49,157.96
2022-11-13 14:09:19,157.98
2022-11-13 14:11:49,158.00
2022-11-13 14:18:19,158.02
2022-11-13 14:25:49,158.04
2022-11-13 14:30:49,158.05
2022-11-13 14:31:19,158.09
2022-11-13 14:31:49,158.12
2022-11-13 14:32:19,158.15
2022-11-13 14:32:49,158.18
2022-11-13 14:33:19,158.21
2022-11-13 14:33:49,158.24
2022-11-13 14:34:19,158.26
2022-11-13 14:34:49,158.28
2022-11-13 14:35:19,158.30
2022-11-13 14:35:49,158.32
2022-11-13 14:36:19,158.35
2022-11-13 14:36:49,158.37
2022-11-13 14:37:19,158.39
2022-11-13 14:37:49,158.41
2022-11-13 14:38:19,158.43
2022-11-13 14:43:49,158.45
2022-11-13 14:44:19,158.49
2022-11-13 14:44:49,158.50
2022-11-13 14:45:19,158.51
2022-11-13 14:45:49,158.54
2022-11-13 14:46:19,158.60
2022-11-13 14:46:49,158.63
2022-11-13 14:47:19,158.66
2022-11-13 14:47:49,158.70
2022-11-13 14:48:19,158.72
2022-11-13 14:48:49,158.74
2022-11-13 14:49:19,158.76
2022-11-13 14:49:49,158.78
2022-11-13 14:50:19,158.80
2022-11-13 14:50:49,158.82
2022-11-13 14:51:19,158.84
2022-11-13 14:54:49,158.86
2022-11-13 14:55:19,158.87
2022-11-13 14:55:49,158.90
2022-11-13 14:56:19,158.91
2022-11-13 14:56:49,158.93
2022-11-13 14:57:49,158.97
2022-11-13 14:58:19,158.99
2022-11-13 14:58:49,159.01
2022-11-13 14:59:19,159.06
2022-11-13 14:59:49,159.07
2022-11-13 15:00:19,159.10
2022-11-13 15:00:49,159.12
2022-11-13 15:01:19,159.16
2022-11-13 15:01:49,159.19
2022-11-13 15:02:19,159.21
2022-11-13 15:02:49,159.23
2022-11-13 15:03:19,159.25
2022-11-13 15:03:49,159.27
2022-11-13 15:04:19,159.28
2022-11-13 15:07:49,159.29
2022-11-13 15:08:19,159.30
2022-11-13 15:15:19,159.31
2022-11-13 15:15:49,159.32
2022-11-13 15:23:19,159.34
2022-11-13 15:31:19,159.36
2022-11-13 15:34:19,159.37
2022-11-13 15:34:49,159.39
2022-11-13 15:35:19,159.41
2022-11-13 15:35:49,159.43
2022-11-13 15:36:19,159.45
2022-11-13 15:39:49,159.47
2022-11-13 15:46:49,159.49
2022-11-13 15:54:49,159.51
2022-11-13 16:02:19,159.53
2022-11-13 16:02:49,159.54
2022-11-13 16:03:19,159.57
2022-11-13 16:03:49,159.59
2022-11-13 16:04:19,159.61
2022-11-13 16:04:49,159.62
2022-11-13 16:10:19,159.64
2022-11-13 16:18:19,159.66
2022-11-13 16:25:19,159.68
2022-11-13 16:30:19,159.71
2022-11-13 16:30:49,159.73
2022-11-13 16:31:19,159.75
2022-11-13 16:31:49,159.77
2022-11-13 16:32:49,159.78
2022-11-13 16:33:19,159.79
2022-11-13 16:41:19,159.81
2022-11-13 16:48:19,159.83
2022-11-13 16:55:49,159.85
2022-11-13 16:56:19,159.86
2022-11-13 16:56:49,159.88
2022-11-13 16:57:19,159.90
2022-11-13 16:57:49,159.93
2022-11-13 16:58:19,159.94
2022-11-13 17:02:19,159.95
2022-11-13 17:02:49,159.96
2022-11-13 17:10:19,159.98
2022-11-13 17:18:19,160.00
2022-11-13 17:22:49,160.03
2022-11-13 17:23:19,160.05
2022-11-13 17:23:50,160.07
2022-11-13 17:24:19,160.09
2022-11-13 17:24:50,160.12
2022-11-13 17:32:19,160.13
2022-11-13 17:39:49,160.15
2022-11-13 17:45:20,160.17
2022-11-13 17:48:19,160.18
2022-11-13 17:48:50,160.20
2022-11-13 17:49:20,160.23
2022-11-13 17:49:49,160.25
2022-11-13 17:50:20,160.27
2022-11-13 17:52:49,160.29
2022-11-13 17:59:49,160.30
2022-11-13 18:04:50,160.31
2022-11-13 18:05:50,160.32
2022-11-13 18:12:50,160.34
2022-11-13 18:14:20,160.35
2022-11-13 18:14:50,160.37
2022-11-13 18:15:20,160.40
2022-11-13 18:15:50,160.42
2022-11-13 18:16:20,160.44
2022-11-13 18:19:20,160.46
2022-11-13 18:24:50,160.48
2022-11-13 18:31:20,160.49
2022-11-13 18:37:20,160.50
2022-11-13 18:37:50,160.51
2022-11-13 18:39:20,160.53
2022-11-13 18:39:50,160.55
2022-11-13 18:40:20,160.57
2022-11-13 18:40:50,160.60
2022-11-13 18:41:20,160.61
2022-11-13 18:42:20,160.62
2022-11-13 18:42:50,160.63
2022-11-13 18:49:20,160.64
2022-11-13 18:49:50,160.65
2022-11-13 18:55:50,160.66
2022-11-13 18:56:20,160.67
2022-11-13 19:01:20,160.68
2022-11-13 19:01:50,160.69
2022-11-13 19:05:50,160.70
2022-11-13 19:06:20,160.73
2022-11-13 19:06:50,160.75
2022-11-13 19:07:20,160.77
2022-11-13 19:07:50,160.79
2022-11-13 19:08:20,160.80
2022-11-13 19:14:50,160.82
2022-11-13 19:21:20,160.84
2022-11-13 19:25:20,160.86
2022-11-13 19:30:50,160.87
2022-11-13 19:31:20,160.89
2022-11-13 19:31:50,160.92
2022-11-13 19:38:50,160.94
2022-11-13 19:42:20,160.95
2022-11-13 19:42:50,160.98
2022-11-13 19:43:20,161.00
2022-11-13 19:43:50,161.02
2022-11-13 19:50:20,161.04
2022-11-13 19:56:50,161.06
2022-11-13 19:59:50,161.09
2022-11-13 20:00:20,161.11
2022-11-13 20:00:50,161.13
2022-11-13 20:01:20,161.15
2022-11-13 20:02:20,161.17
2022-11-13 20:08:50,161.19
2022-11-13 20:15:20,161.21
2022-11-13 20:21:20,161.22
2022-11-13 20:21:50,161.23
2022-11-13 20:23:20,161.24
2022-11-13 20:23:50,161.26
2022-11-13 20:24:20,161.28
2022-11-13 20:24:50,161.30
2022-11-13 20:25:20,161.32
2022-11-13 20:28:20,161.34
2022-11-13 20:34:50,161.36
2022-11-13 20:41:20,161.38
2022-11-13 20:44:20,161.40
2022-11-13 20:47:20,161.41
2022-11-13 20:47:50,161.44
2022-11-13 20:48:20,161.46
2022-11-13 20:48:50,161.48
2022-11-13 20:49:20,161.49
2022-11-13 20:50:50,161.50
2022-11-13 20:51:20,161.51
2022-11-13 20:57:50,161.53
2022-11-13 23:18:50,161.54
2022-11-14 03:00:51,161.55
2022-11-14 06:24:21,161.56
2022-11-14 09:03:52,161.58
2022-11-14 09:04:22,161.62
2022-11-14 09:04:52,161.68
2022-11-14 09:05:22,161.73
2022-11-14 09:05:52,161.79
2022-11-14 09:06:22,161.84
2022-11-14 09:06:52,161.89
2022-11-14 09:07:22,161.92
2022-11-14 09:07:52,161.96
2022-11-14 09:08:22,162.02
2022-11-14 09:08:52,162.07
2022-11-14 09:09:22,162.12
2022-11-14 09:09:52,162.13
2022-11-14 09:10:22,162.19
2022-11-14 09:10:52,162.24
2022-11-14 09:11:22,162.30
2022-11-14 09:11:52,162.32
2022-11-14 09:12:22,162.37
2022-11-14 09:12:52,162.42
2022-11-14 09:13:22,162.47
2022-11-14 09:13:52,162.50
2022-11-14 09:14:22,162.55
2022-11-14 09:14:52,162.60
2022-11-14 09:15:22,162.63
2022-11-14 09:15:52,162.69
2022-11-14 09:16:22,162.74
2022-11-14 09:16:52,162.77
2022-11-14 09:17:22,162.83
2022-11-14 09:17:52,162.86
2022-11-14 09:18:22,162.88
2022-11-14 09:18:52,162.90
2022-11-14 09:19:22,162.93
2022-11-14 09:19:52,162.96
2022-11-14 09:20:22,162.98
2022-11-14 09:20:52,163.00
2022-11-14 09:21:22,163.02
2022-11-14 09:21:52,163.04
2022-11-14 09:22:22,163.06
2022-11-14 09:22:52,163.08
2022-11-14 09:23:22,163.11
2022-11-14 09:23:52,163.13
2022-11-14 09:24:22,163.15
2022-11-14 09:24:52,163.17
2022-11-14 09:25:22,163.20
2022-11-14 09:26:52,163.21
2022-11-14 09:27:22,163.23
2022-11-14 09:27:52,163.26
2022-11-14 09:28:22,163.30
2022-11-14 09:28:52,163.32
2022-11-14 09:29:22,163.37
2022-11-14 09:29:52,163.39
2022-11-14 09:30:22,163.42
2022-11-14 09:30:52,163.44
2022-11-14 09:31:22,163.46
2022-11-14 09:31:52,163.48
2022-11-14 09:32:22,163.51
2022-11-14 09:32:52,163.53
2022-11-14 09:33:22,163.55
2022-11-14 09:33:52,163.57
2022-11-14 09:34:22,163.59
2022-11-14 09:34:52,163.61
2022-11-14 09:35:22,163.62
2022-11-14 09:35:52,163.63
2022-11-14 09:42:22,163.64
2022-11-14 09:42:52,163.65
2022-11-14 09:44:52,163.69
2022-11-14 09:45:22,163.70
2022-11-14 09:45:52,163.73
2022-11-14 09:46:22,163.76
2022-11-14 09:46:52,163.81
2022-11-14 09:47:22,163.83
2022-11-14 09:47:52,163.86
2022-11-14 09:48:22,163.88
2022-11-14 09:48:52,163.90
2022-11-14 09:49:22,163.92
2022-11-14 09:49:52,163.94
2022-11-14 09:50:22,163.97
2022-11-14 10:23:52,163.99
2022-11-14 10:24:22,164.03
2022-11-14 10:24:52,164.06
2022-11-14 10:25:22,164.12
2022-11-14 10:25:52,164.14
2022-11-14 10:26:22,164.17
2022-11-14 10:26:52,164.20
2022-11-14 10:27:22,164.26
2022-11-14 10:27:52,164.31
2022-11-14 10:28:22,164.34
2022-11-14 10:28:52,164.37
2022-11-14 10:29:22,164.39
2022-11-14 10:29:52,164.44
2022-11-14 10:30:22,164.47
2022-11-14 10:30:52,164.49
2022-11-14 10:31:22,164.51
2022-11-14 10:31:52,164.53
2022-11-14 10:32:22,164.55
2022-11-14 10:32:52,164.58
2022-11-14 10:33:22,164.63
2022-11-14 10:33:52,164.66
2022-11-14 10:34:22,164.69
2022-11-14 10:34:52,164.71
2022-11-14 10:35:22,164.77
2022-11-14 10:35:52,164.79
2022-11-14 10:36:22,164.81
2022-11-14 10:36:52,164.83
2022-11-14 10:37:22,164.86
2022-11-14 10:37:52,164.88
2022-11-14 10:38:22,164.90
2022-11-14 10:38:52,164.92
2022-11-14 10:39:22,164.96
2022-11-14 10:39:52,165.00
2022-11-14 10:40:22,165.03
2022-11-14 10:40:52,165.06
2022-11-14 10:41:22,165.10
2022-11-14 10:41:52,165.14
2022-11-14 10:42:22,165.16
2022-11-14 10:42:52,165.18
2022-11-14 10:43:22,165.20
2022-11-14 10:43:52,165.22
2022-11-14 10:44:22,165.24
2022-11-14 10:44:52,165.27
2022-11-14 10:45:22,165.29
2022-11-14 10:45:52,165.31
2022-11-14 10:46:22,165.33
2022-11-14 10:46:52,165.34
2022-11-14 10:47:52,165.40
2022-11-14 10:48:22,165.41
2022-11-14 10:48:52,165.43
2022-11-14 10:49:22,165.45
2022-11-14 10:49:52,165.51
2022-11-14 10:50:22,165.53
2022-11-14 10:50:52,165.55
2022-11-14 10:51:22,165.58
2022-11-14 10:51:52,165.60
2022-11-14 10:52:22,165.62
2022-11-14 10:52:52,165.64
2022-11-14 10:53:22,165.66
2022-11-14 10:53:52,165.68
2022-11-14 10:54:22,165.69
2022-11-14 10:55:52,165.70
2022-11-14 10:56:22,165.71
2022-11-14 11:03:52,165.73
2022-11-14 13:12:22,165.78
2022-11-14 13:12:52,165.83
2022-11-14 13:13:23,165.88
2022-11-14 13:13:52,165.90
2022-11-14 13:14:22,165.93
2022-11-14 13:14:52,165.95
2022-11-14 13:15:22,165.98
2022-11-14 13:15:52,166.00
2022-11-14 13:16:23,166.02
2022-11-14 13:16:52,166.05
2022-11-14 13:17:23,166.07
2022-11-14 13:17:53,166.09
2022-11-14 13:18:22,166.11
2022-11-14 13:18:53,166.15
2022-11-14 13:19:22,166.17
2022-11-14 13:19:52,166.19
2022-11-14 13:20:22,166.21
2022-11-14 13:20:52,166.24
2022-11-14 13:21:22,166.29
2022-11-14 13:21:52,166.32
2022-11-14 13:22:23,166.35
2022-11-14 13:22:52,166.39
2022-11-14 13:23:22,166.45
2022-11-14 13:23:52,166.51
2022-11-14 13:24:22,166.55
2022-11-14 13:24:52,166.59
2022-11-14 13:25:22,166.65
2022-11-14 13:25:52,166.71
2022-11-14 13:26:22,166.74
2022-11-14 13:26:52,166.79
2022-11-14 13:27:22,166.85
2022-11-14 13:27:52,166.88
2022-11-14 13:28:23,166.91
2022-11-14 13:28:52,166.95
2022-11-14 13:29:22,166.98
2022-11-14 13:29:52,167.01
2022-11-14 13:30:22,167.03
2022-11-14 13:30:52,167.05
2022-11-14 13:31:22,167.07
2022-11-14 13:31:52,167.09
2022-11-14 13:32:22,167.12
2022-11-14 13:32:52,167.14
2022-11-14 13:33:22,167.16
2022-11-14 13:33:52,167.18
2022-11-14 13:34:22,167.21
2022-11-14 13:34:52,167.23
2022-11-14 13:35:22,167.25
2022-11-14 13:35:52,167.27
2022-11-14 13:36:22,167.30
2022-11-14 14:50:23,167.31
2022-11-14 17:52:23,167.32
2022-11-14 21:40:24,167.33
2022-11-15 00:42:24,167.34
2022-11-15 04:09:25,167.35
2022-11-15 07:54:25,167.36
2022-11-15 11:00:56,167.37
2022-11-15 14:24:56,167.38
2022-11-15 18:08:57,167.39
2022-11-15 21:12:57,167.40
2022-11-16 01:00:58,167.41
2022-11-16 04:26:28,167.42
2022-11-16 07:32:29,167.43
2022-11-16 09:37:29,167.48
2022-11-16 09:37:59,167.53
2022-11-16 09:38:29,167.59
2022-11-16 09:38:59,167.64
2022-11-16 09:39:29,167.70
2022-11-16 09:39:59,167.75
2022-11-16 09:40:29,167.78
2022-11-16 09:40:59,167.82
2022-11-16 09:41:29,167.87
2022-11-16 09:41:59,167.93
2022-11-16 09:42:29,167.97
2022-11-16 09:42:59,167.99
2022-11-16 09:43:29,168.04
2022-11-16 09:43:59,168.10
2022-11-16 09:44:29,168.11
2022-11-16 09:44:59,168.17
2022-11-16 09:45:29,168.22
2022-11-16 09:45:59,168.25
2022-11-16 09:46:29,168.30
2022-11-16 09:46:59,168.35
2022-11-16 09:47:29,168.39
2022-11-16 09:47:59,168.44
2022-11-16 09:48:29,168.48
2022-11-16 09:48:59,168.53
2022-11-16 09:49:29,168.55
2022-11-16 09:49:59,168.57
2022-11-16 09:50:29,168.60
2022-11-16 09:50:59,168.62
2022-11-16 09:51:29,168.64
2022-11-16 09:51:59,168.67
2022-11-16 09:52:29,168.70
2022-11-16 09:52:59,168.72
2022-11-16 09:53:29,168.74
2022-11-16 09:53:59,168.76
2022-11-16 09:54:29,168.78
2022-11-16 09:54:59,168.83
2022-11-16 09:55:29,168.86
2022-11-16 09:55:59,168.89
2022-11-16 09:56:29,168.92
2022-11-16 09:56:59,168.95
2022-11-16 09:57:29,168.99
2022-11-16 09:57:59,169.01
2022-11-16 09:58:29,169.03
2022-11-16 09:58:59,169.05
2022-11-16 09:59:29,169.08
2022-11-16 09:59:59,169.10
2022-11-16 10:00:29,169.12
2022-11-16 10:00:59,169.14
2022-11-16 10:01:29,169.16
2022-11-16 10:01:59,169.19
2022-11-16 10:02:29,169.21
2022-11-16 10:08:59,169.23
2022-11-16 10:16:29,169.24
2022-11-16 10:20:29,169.26
2022-11-16 10:20:59,169.28
2022-11-16 10:21:29,169.31
2022-11-16 10:21:59,169.33
2022-11-16 10:22:29,169.36
2022-11-16 10:30:29,169.37
2022-11-16 10:30:59,169.38
2022-11-16 10:38:29,169.40
2022-11-16 10:44:59,169.41
2022-11-16 10:45:29,169.43
2022-11-16 10:45:59,169.45
2022-11-16 10:53:29,169.47
2022-11-16 10:53:59,169.49
2022-11-16 10:54:29,169.51
2022-11-16 10:54:59,169.53
2022-11-16 10:55:29,169.55
2022-11-16 10:55:59,169.57
2022-11-16 12:52:29,169.59
2022-11-16 12:53:00,169.65
2022-11-16 12:53:29,169.71
2022-11-16 12:54:00,169.76
2022-11-16 12:54:29,169.82
2022-11-16 12:54:59,169.84
2022-11-16 12:55:30,169.90
2022-11-16 12:55:59,169.93
2022-11-16 12:56:29,169.95
2022-11-16 12:57:00,169.97
2022-11-16 12:57:29,169.99
2022-11-16 12:58:00,170.01
2022-11-16 12:58:30,170.04
2022-11-16 12:58:59,170.09
2022-11-16 12:59:30,170.12
2022-11-16 12:59:59,170.14
2022-11-16 13:00:30,170.18
2022-11-16 13:01:00,170.23
2022-11-16 13:01:29,170.26
2022-11-16 13:21:00,170.29
2022-11-16 13:21:30,170.35
2022-11-16 13:22:00,170.38
2022-11-16 13:22:30,170.41
2022-11-16 13:23:00,170.44
2022-11-16 13:23:30,170.50
2022-11-16 13:24:00,170.53
2022-11-16 13:24:30,170.55
2022-11-16 13:29:00,170.58
2022-11-16 13:29:30,170.60
2022-11-16 13:30:00,170.65
2022-11-16 13:30:30,170.67
2022-11-16 13:31:00,170.71
2022-11-16 13:31:30,170.74
2022-11-16 13:32:00,170.79
2022-11-16 13:32:30,170.83
2022-11-16 13:33:00,170.86
2022-11-16 13:33:30,170.91
2022-11-16 13:34:00,170.94
2022-11-16 13:34:30,170.96
2022-11-16 13:35:00,171.01
2022-11-16 13:35:30,171.06
2022-11-16 13:36:00,171.08
2022-11-16 13:36:30,171.13
2022-11-16 13:37:00,171.16
2022-11-16 13:37:30,171.18
2022-11-16 13:38:00,171.21
2022-11-16 13:38:30,171.26
2022-11-16 16:45:00,171.27
2022-11-16 20:11:01,171.28
2022-11-16 23:19:31,171.29
2022-11-17 03:10:02,171.30
2022-11-17 06:40:02,171.31
2022-11-17 07:41:32,171.32
2022-11-17 07:42:02,171.37
2022-11-17 07:42:32,171.43
2022-11-17 07:43:02,171.48
2022-11-17 07:43:32,171.53
2022-11-17 07:44:02,171.59
2022-11-17 07:44:32,171.64
2022-11-17 07:45:02,171.66
2022-11-17 07:45:32,171.71
2022-11-17 07:46:02,171.76
2022-11-17 07:46:32,171.82
2022-11-17 07:47:02,171.85
2022-11-17 07:47:32,171.89
2022-11-17 07:48:02,171.94
2022-11-17 07:48:32,172.00
2022-11-17 07:49:02,172.05
2022-11-17 07:49:32,172.07
2022-11-17 07:50:02,172.12
2022-11-17 07:50:32,172.18
2022-11-17 07:51:02,172.23
2022-11-17 07:51:32,172.25
2022-11-17 07:52:02,172.31
2022-11-17 07:52:32,172.36
2022-11-17 07:53:02,172.40
2022-11-17 07:53:32,172.45
2022-11-17 07:54:02,172.50
2022-11-17 07:54:32,172.54
2022-11-17 07:55:02,172.58
2022-11-17 07:55:32,172.63
2022-11-17 07:56:02,172.67
2022-11-17 07:56:32,172.69
2022-11-17 07:57:02,172.71
2022-11-17 07:57:32,172.73
2022-11-17 07:58:02,172.75
2022-11-17 07:58:32,172.77
2022-11-17 07:59:02,172.80
2022-11-17 07:59:32,172.82
2022-11-17 08:00:02,172.84
2022-11-17 08:00:32,172.86
2022-11-17 08:01:02,172.88
2022-11-17 08:01:32,172.91
2022-11-17 08:02:02,172.93
2022-11-17 08:02:32,172.95
2022-11-17 08:03:02,172.98
2022-11-17 08:03:32,173.01
2022-11-17 08:04:02,173.02
2022-11-17 08:10:02,173.04
2022-11-17 08:17:33,173.06
2022-11-17 08:25:32,173.08
2022-11-17 08:26:32,173.10
2022-11-17 08:27:02,173.13
2022-11-17 08:27:32,173.15
2022-11-17 08:28:03,173.17
2022-11-17 08:28:32,173.18
2022-11-17 08:33:32,173.20
2022-11-17 08:40:32,173.22
2022-11-17 08:48:02,173.24
2022-11-17 08:48:32,173.26
2022-11-17 08:49:02,173.28
2022-11-17 08:49:32,173.30
2022-11-17 08:50:02,173.32
2022-11-17 08:50:32,173.34
2022-11-17 08:51:02,173.35
2022-11-17 08:56:03,173.37
2022-11-17 09:02:32,173.39
2022-11-17 09:10:03,173.40
2022-11-17 09:10:33,173.41
2022-11-17 09:12:02,173.42
2022-11-17 09:12:32,173.44
2022-11-17 09:13:02,173.46
2022-11-17 09:13:32,173.49
2022-11-17 09:14:03,173.51
2022-11-17 09:18:03,173.53
2022-11-17 09:24:33,173.54
2022-11-17 09:25:03,173.55
2022-11-17 09:32:03,173.57
2022-11-17 09:35:33,173.58
2022-11-17 09:36:03,173.60
2022-11-17 09:36:33,173.63
2022-11-17 09:37:03,173.65
2022-11-17 09:37:33,173.67
2022-11-17 09:39:33,173.69
2022-11-17 09:46:03,173.71
2022-11-17 09:53:33,173.73
2022-11-17 09:56:03,173.76
2022-11-17 09:56:33,173.78
2022-11-17 09:57:02,173.82
2022-11-17 09:57:33,173.85
2022-11-17 09:58:03,173.91
2022-11-17 09:58:33,173.95
2022-11-17 09:59:03,173.98
2022-11-17 09:59:33,174.03
2022-11-17 10:00:03,174.09
2022-11-17 10:00:33,174.13
2022-11-17 10:01:03,174.16
2022-11-17 10:01:33,174.20
2022-11-17 10:02:03,174.22
2022-11-17 10:02:33,174.25
2022-11-17 10:03:03,174.27
2022-11-17 10:03:33,174.29
2022-11-17 10:04:03,174.31
2022-11-17 10:04:33,174.33
2022-11-17 10:05:03,174.35
2022-11-17 10:05:33,174.38
2022-11-17 10:06:03,174.40
2022-11-17 10:06:33,174.42
2022-11-17 10:07:03,174.44
2022-11-17 10:07:33,174.46
2022-11-17 10:08:03,174.48
2022-11-17 10:08:33,174.51
2022-11-17 10:10:33,174.52
2022-11-17 10:18:03,174.54
2022-11-17 10:25:03,174.56
2022-11-17 10:25:33,174.57
2022-11-17 10:26:03,174.61
2022-11-17 10:26:33,174.65
2022-11-17 10:27:03,174.68
2022-11-17 10:27:33,174.72
2022-11-17 10:28:03,174.75
2022-11-17 10:28:33,174.77
2022-11-17 10:29:03,174.79
2022-11-17 10:29:33,174.82
2022-11-17 10:30:03,174.84
2022-11-17 10:30:33,174.86
2022-11-17 10:31:03,174.88
2022-11-17 10:31:33,174.90
2022-11-17 10:32:03,174.92
2022-11-17 10:32:33,174.95
2022-11-17 10:33:03,174.98
2022-11-17 10:33:33,175.00
2022-11-17 10:34:03,175.02
2022-11-17 10:34:33,175.04
2022-11-17 10:35:03,175.06
2022-11-17 10:39:33,175.08
2022-11-17 10:40:03,175.11
2022-11-17 10:40:33,175.12
2022-11-17 10:41:03,175.15
2022-11-17 10:41:33,175.18
2022-11-17 10:42:03,175.22
2022-11-17 10:42:33,175.24
2022-11-17 10:43:03,175.27
2022-11-17 10:43:33,175.29
2022-11-17 10:44:03,175.32
2022-11-17 10:44:33,175.34
2022-11-17 10:45:03,175.36
2022-11-17 10:45:33,175.40
2022-11-17 10:46:03,175.43
2022-11-17 10:46:33,175.46
2022-11-17 10:47:03,175.50
2022-11-17 10:47:33,175.52
2022-11-17 10:48:03,175.57
2022-11-17 10:48:33,175.59
2022-11-17 10:49:03,175.61
2022-11-17 10:49:33,175.64
2022-11-17 10:50:03,175.66
2022-11-17 10:50:33,175.68
2022-11-17 10:51:03,175.73
2022-11-17 10:51:33,175.76
2022-11-17 10:52:03,175.79
2022-11-17 10:52:33,175.82
2022-11-17 10:53:03,175.86
2022-11-17 10:53:33,175.89
2022-11-17 10:54:03,175.91
2022-11-17 10:54:33,175.96
2022-11-17 10:55:03,175.99
2022-11-17 10:55:33,176.02
2022-11-17 10:56:03,176.04
2022-11-17 10:56:33,176.09
2022-11-17 10:57:03,176.12
2022-11-17 10:57:33,176.16
2022-11-17 10:58:03,176.19
2022-11-17 10:58:33,176.22
2022-11-17 10:59:03,176.25
2022-11-17 10:59:33,176.30
2022-11-17 11:00:03,176.36
2022-11-17 11:00:33,176.38
2022-11-17 11:01:03,176.41
2022-11-17 11:01:33,176.45
2022-11-17 11:02:03,176.51
2022-11-17 11:02:33,176.54
2022-11-17 11:03:03,176.57
2022-11-17 11:03:33,176.59
2022-11-17 11:04:03,176.64
2022-11-17 11:04:33,176.67
2022-11-17 11:05:03,176.69
2022-11-17 11:05:33,176.71
2022-11-17 11:06:03,176.73
2022-11-17 11:06:33,176.76
2022-11-17 11:07:03,176.80
2022-11-17 11:07:33,176.83
2022-11-17 11:08:03,176.86
2022-11-17 11:08:33,176.89
2022-11-17 11:09:03,176.92
2022-11-17 11:09:33,176.96
2022-11-17 11:10:03,176.99
2022-11-17 11:10:33,177.01
2022-11-17 11:11:03,177.03
2022-11-17 11:11:33,177.05
2022-11-17 11:12:03,177.07
2022-11-17 11:12:33,177.10
2022-11-17 11:13:03,177.12
2022-11-17 11:13:33,177.14
2022-11-17 11:14:03,177.16
2022-11-17 11:14:33,177.18
2022-11-17 11:15:03,177.21
2022-11-17 11:15:33,177.23
2022-11-17 11:17:03,177.27
2022-11-17 11:17:33,177.29
2022-11-17 11:18:03,177.31
2022-11-17 11:18:33,177.34
2022-11-17 11:19:03,177.38
2022-11-17 11:19:33,177.41
2022-11-17 11:20:03,177.43
2022-11-17 11:20:33,177.48
2022-11-17 11:21:03,177.51
2022-11-17 11:21:33,177.55
2022-11-17 11:22:03,177.58
2022-11-17 11:22:33,177.60
2022-11-17 11:23:03,177.64
2022-11-17 11:23:33,177.66
2022-11-17 11:24:03,177.68
2022-11-17 11:24:33,177.72
2022-11-17 11:25:03,177.76
2022-11-17 11:25:33,177.79
2022-11-17 11:26:03,177.82
2022-11-17 11:26:33,177.84
2022-11-17 11:27:03,177.88
2022-11-17 11:27:33,177.90
2022-11-17 11:28:03,177.92
2022-11-17 11:28:33,177.95
2022-11-17 11:29:03,177.97
2022-11-17 11:29:33,177.99
2022-11-17 11:30:03,178.01
2022-11-17 11:30:33,178.03
2022-11-17 11:31:03,178.04
2022-11-17 11:32:03,178.06
2022-11-17 11:39:33,178.08
2022-11-17 11:47:33,178.10
2022-11-17 11:50:03,178.13
2022-11-17 11:50:33,178.16
2022-11-17 11:51:03,178.19
2022-11-17 11:51:33,178.22
2022-11-17 11:52:03,178.26
2022-11-17 11:52:33,178.30
2022-11-17 11:53:03,178.35
2022-11-17 11:53:33,178.38
2022-11-17 11:54:03,178.41
2022-11-17 11:54:33,178.43
2022-11-17 11:55:03,178.48
2022-11-17 11:55:33,178.51
2022-11-17 11:56:03,178.54
2022-11-17 11:56:33,178.58
2022-11-17 11:57:03,178.61
2022-11-17 11:57:33,178.64
2022-11-17 11:58:03,178.67
2022-11-17 11:58:33,178.73
2022-11-17 11:59:03,178.77
2022-11-17 11:59:33,178.79
2022-11-17 12:00:03,178.82
2022-11-17 12:00:33,178.87
2022-11-17 12:01:03,178.90
2022-11-17 12:01:33,178.94
2022-11-17 12:02:03,178.97
2022-11-17 12:02:33,179.00
2022-11-17 12:03:03,179.02
2022-11-17 12:03:33,179.08
2022-11-17 12:04:03,179.13
2022-11-17 12:04:33,179.15
2022-11-17 12:05:03,179.18
2022-11-17 12:05:33,179.22
2022-11-17 12:06:03,179.26
2022-11-17 12:06:33,179.30
2022-11-17 12:07:03,179.33
2022-11-17 12:07:33,179.36
2022-11-17 12:08:03,179.38
2022-11-17 12:08:33,179.43
2022-11-17 12:09:03,179.48
2022-11-17 12:09:33,179.51
2022-11-17 12:10:03,179.54
2022-11-17 12:10:33,179.57
2022-11-17 12:11:03,179.63
2022-11-17 12:11:33,179.66
2022-11-17 12:12:03,179.68
2022-11-17 12:12:33,179.71
2022-11-17 12:13:03,179.77
2022-11-17 12:13:33,179.81
2022-11-17 12:14:03,179.83
2022-11-17 12:14:33,179.86
