"Time","kWh"
2022-12-04 13:07:24,125.26
2022-12-04 13:08:24,125.27
2022-12-04 13:08:54,125.28
2022-12-04 13:09:54,125.29
2022-12-04 13:10:54,125.30
2022-12-04 13:11:54,125.31
2022-12-04 13:12:54,125.32
2022-12-04 13:13:54,125.33
2022-12-04 13:14:24,125.34
2022-12-04 13:15:24,125.35
2022-12-04 13:16:24,125.36
2022-12-04 13:17:24,125.37
2022-12-04 13:18:24,125.38
2022-12-04 13:18:54,125.39
2022-12-04 13:19:54,125.40
2022-12-04 13:20:54,125.41
2022-12-04 13:21:54,125.42
2022-12-04 13:22:54,125.43
2022-12-04 13:23:54,125.44
2022-12-04 13:24:24,125.45
2022-12-04 13:25:24,125.46
2022-12-04 13:26:24,125.47
2022-12-04 13:27:24,125.48
2022-12-04 13:27:54,125.49
2022-12-04 13:28:54,125.50
2022-12-04 13:29:54,125.51
2022-12-04 13:30:54,125.52
2022-12-04 13:31:54,125.53
2022-12-04 13:32:24,125.54
2022-12-04 13:33:24,125.55
2022-12-04 13:34:24,125.56
2022-12-04 13:35:24,125.57
2022-12-04 13:36:24,125.58
2022-12-04 13:36:54,125.59
2022-12-04 13:37:54,125.60
2022-12-04 13:38:54,125.61
2022-12-04 13:39:54,125.62
2022-12-04 13:40:54,125.63
2022-12-04 13:41:24,125.64
2022-12-04 13:42:24,125.65
2022-12-04 13:43:24,125.66
2022-12-04 13:43:54,125.67
2022-12-04 13:44:54,125.68
2022-12-04 13:45:54,125.69
2022-12-04 13:46:54,125.70
2022-12-04 13:47:54,125.71
2022-12-04 13:48:24,125.72
2022-12-04 13:49:24,125.73
2022-12-04 13:50:24,125.74
2022-12-04 13:51:24,125.75
2022-12-04 13:52:24,125.76
2022-12-04 13:52:54,125.77
2022-12-04 13:53:54,125.78
2022-12-04 13:54:54,125.79
2022-12-04 13:55:54,125.80
2022-12-04 13:56:24,125.81
2022-12-04 13:57:24,125.82
2022-12-04 13:58:24,125.83
2022-12-04 13:59:24,125.84
2022-12-04 13:59:54,125.85
2022-12-04 14:00:54,125.86
2022-12-04 14:01:54,125.87
2022-12-04 14:02:54,125.88
2022-12-04 14:03:24,125.89
2022-12-04 14:04:24,125.90
2022-12-04 14:05:24,125.91
2022-12-04 14:06:24,125.92
2022-12-04 14:06:54,125.93
2022-12-04 14:07:54,125.94
2022-12-04 14:08:54,125.95
2022-12-04 14:09:54,125.96
2022-12-04 14:10:54,125.97
2022-12-04 14:11:25,125.98
2022-12-04 14:12:24,125.99
2022-12-04 14:13:24,126.00
2022-12-04 14:14:24,126.01
2022-12-04 14:14:54,126.02
2022-12-04 14:15:54,126.03
2022-12-04 14:16:54,126.04
2022-12-04 14:17:55,126.05
2022-12-04 14:18:24,126.06
2022-12-04 14:19:24,126.07
2022-12-04 14:20:24,126.08
2022-12-04 14:21:24,126.09
2022-12-04 14:21:54,126.10
2022-12-04 14:22:54,126.11
2022-12-04 14:23:54,126.12
2022-12-04 14:24:54,126.13
2022-12-04 14:25:24,126.14
2022-12-04 14:26:24,126.15
2022-12-04 14:27:24,126.16
2022-12-04 14:28:24,126.17
2022-12-04 14:28:54,126.18
2022-12-04 14:29:54,126.19
2022-12-04 14:30:54,126.20
2022-12-04 14:31:24,126.21
2022-12-04 14:32:24,126.22
2022-12-04 14:33:24,126.23
2022-12-04 14:34:24,126.24
2022-12-04 14:35:24,126.25
2022-12-04 14:35:54,126.26
2022-12-04 14:36:54,126.27
2022-12-04 14:37:54,126.28
2022-12-04 14:38:54,126.29
2022-12-04 14:40:54,126.30
2022-12-04 14:43:54,126.31
2022-12-04 14:45:24,126.32
2022-12-04 14:47:24,126.33
2022-12-04 14:47:54,126.34
2022-12-04 14:49:54,126.35
2022-12-04 14:52:54,126.36
2022-12-04 14:53:24,126.37
2022-12-04 14:53:54,126.38
2022-12-04 14:54:55,126.39
2022-12-04 14:55:24,126.40
2022-12-04 14:56:24,126.41
2022-12-04 14:56:55,126.42
2022-12-04 14:57:54,126.43
2022-12-04 14:58:24,126.44
2022-12-04 14:59:25,126.45
2022-12-04 14:59:54,126.46
2022-12-04 15:00:54,126.47
2022-12-04 15:01:24,126.48
2022-12-04 15:01:55,126.49
2022-12-04 15:02:54,126.50
2022-12-04 15:03:54,126.51
2022-12-04 15:04:24,126.52
2022-12-04 15:04:55,126.53
2022-12-04 15:05:54,126.54
2022-12-04 15:06:54,126.55
2022-12-04 15:07:24,126.56
2022-12-04 15:08:25,126.57
2022-12-04 15:09:55,126.58
2022-12-04 15:10:55,126.59
2022-12-04 15:11:25,126.60
2022-12-04 15:12:24,126.61
2022-12-04 15:13:25,126.62
2022-12-04 15:14:24,126.63
2022-12-04 15:15:24,126.64
2022-12-04 15:15:55,126.65
2022-12-04 15:16:55,126.66
2022-12-04 15:17:25,126.67
2022-12-04 15:18:24,126.68
2022-12-04 15:20:25,126.70
2022-12-04 15:21:55,126.71
2022-12-04 15:22:55,126.96
2022-12-04 15:23:25,127.30
2022-12-04 15:23:55,127.64
2022-12-04 15:24:25,127.98
2022-12-04 15:24:55,128.20
2022-12-04 15:25:25,128.54
2022-12-04 15:25:55,128.77
2022-12-04 15:26:25,128.84
2022-12-04 15:26:55,129.18
2022-12-04 15:27:25,129.50
2022-12-04 15:27:55,129.79
2022-12-04 15:28:25,129.89
2022-12-04 15:28:54,129.96
2022-12-04 15:29:24,130.12
2022-12-04 15:29:55,130.17
2022-12-04 15:30:25,130.28
2022-12-04 15:30:55,130.33
2022-12-04 15:31:25,130.41
2022-12-04 15:33:25,130.42
2022-12-04 15:37:55,130.43
2022-12-04 15:45:25,130.44
2022-12-04 15:52:25,130.45
2022-12-04 16:00:55,130.46
2022-12-04 16:09:55,130.47
2022-12-04 16:17:25,130.48
2022-12-04 16:25:25,130.49
2022-12-04 16:34:25,130.50
2022-12-04 16:41:55,130.51
2022-12-04 16:50:55,130.52
2022-12-04 16:59:25,130.53
2022-12-04 17:06:25,130.54
2022-12-04 17:15:25,130.55
2022-12-04 17:23:55,130.56
2022-12-04 17:30:55,130.57
2022-12-04 17:39:55,130.58
2022-12-04 17:47:25,130.59
2022-12-04 17:55:25,130.60
2022-12-04 18:04:25,130.61
2022-12-04 18:11:55,130.62
2022-12-04 18:20:55,130.63
2022-12-04 18:28:55,130.64
2022-12-04 18:35:55,130.65
2022-12-04 18:44:55,130.66
2022-12-04 18:52:55,130.67
2022-12-04 18:59:55,130.68
2022-12-04 19:08:55,130.69
2022-12-04 19:15:55,130.70
2022-12-04 19:23:55,130.71
2022-12-04 19:32:55,130.72
2022-12-04 19:39:55,130.73
2022-12-04 19:47:55,130.74
2022-12-04 19:56:55,130.75
2022-12-04 20:03:55,130.76
2022-12-04 20:12:55,130.77
2022-12-04 20:20:55,130.78
2022-12-04 20:27:55,130.79
2022-12-04 20:36:55,130.80
2022-12-04 20:44:55,130.81
2022-12-04 20:51:55,130.82
2022-12-04 21:00:26,130.83
2022-12-04 21:07:55,130.84
2022-12-04 21:15:56,130.85
2022-12-04 21:24:26,130.86
2022-12-04 21:31:56,130.87
2022-12-04 21:39:56,130.88
2022-12-04 21:48:26,130.89
2022-12-04 21:55:26,130.90
2022-12-04 22:04:26,130.91
2022-12-04 22:12:26,130.92
2022-12-04 22:19:26,130.93
2022-12-04 22:28:26,130.94
2022-12-04 22:35:26,130.95
2022-12-04 22:43:26,130.96
2022-12-04 22:52:26,130.97
2022-12-04 22:59:26,130.98
2022-12-04 23:07:26,130.99
2022-12-04 23:16:26,131.00
2022-12-04 23:23:26,131.01
2022-12-04 23:31:56,131.02
2022-12-04 23:39:56,131.03
2022-12-04 23:47:26,131.04
2022-12-04 23:55:56,131.05
2022-12-05 00:03:56,131.06
2022-12-05 00:10:56,131.07
2022-12-05 00:19:56,131.08
2022-12-05 00:26:56,131.09
2022-12-05 00:34:56,131.10
2022-12-05 00:43:26,131.11
2022-12-05 00:50:56,131.12
2022-12-05 00:59:26,131.13
2022-12-05 01:07:26,131.14
2022-12-05 01:14:26,131.15
2022-12-05 01:23:26,131.16
2022-12-05 01:30:56,131.17
2022-12-05 01:38:26,131.18
2022-12-05 01:46:56,131.19
2022-12-05 01:53:56,131.20
2022-12-05 02:01:56,131.21
2022-12-05 02:10:26,131.22
2022-12-05 02:17:56,131.23
2022-12-05 02:25:26,131.24
2022-12-05 02:34:26,131.25
2022-12-05 02:41:27,131.26
2022-12-05 02:49:56,131.27
2022-12-05 02:57:57,131.28
2022-12-05 03:04:57,131.29
2022-12-05 03:13:26,131.30
2022-12-05 03:21:27,131.31
2022-12-05 03:28:27,131.32
2022-12-05 03:37:27,131.33
2022-12-05 03:44:27,131.34
2022-12-05 03:51:57,131.35
2022-12-05 04:00:57,131.36
2022-12-05 04:07:57,131.37
2022-12-05 04:15:57,131.38
2022-12-05 04:24:27,131.39
2022-12-05 04:31:57,131.40
2022-12-05 04:40:27,131.41
2022-12-05 04:48:27,131.42
2022-12-05 04:55:27,131.43
2022-12-05 05:04:27,131.44
2022-12-05 05:11:27,131.45
2022-12-05 05:19:27,131.46
2022-12-05 05:27:57,131.47
2022-12-05 05:35:27,131.48
2022-12-05 05:43:27,131.49
2022-12-05 05:51:57,131.50
2022-12-05 05:59:27,131.51
2022-12-05 06:07:57,131.52
2022-12-05 06:16:27,131.53
2022-12-05 06:23:27,131.54
2022-12-05 06:32:27,131.55
2022-12-05 06:40:27,131.56
2022-12-05 06:47:27,131.57
2022-12-05 06:56:27,131.58
2022-12-05 07:03:27,131.59
2022-12-05 07:11:27,131.60
2022-12-05 07:19:57,131.61
2022-12-05 07:26:57,131.62
2022-12-05 07:35:57,131.63
2022-12-05 07:43:27,131.64
2022-12-05 07:50:57,131.65
2022-12-05 07:59:27,131.66
2022-12-05 08:07:27,131.67
2022-12-05 08:14:27,131.68
2022-12-05 08:23:28,131.69
2022-12-05 08:30:27,131.70
2022-12-05 08:38:27,131.71
2022-12-05 08:47:28,131.72
2022-12-05 08:54:27,131.73
2022-12-05 09:02:28,131.74
2022-12-05 09:10:58,131.75
2022-12-05 09:18:28,131.76
2022-12-05 09:26:58,131.77
2022-12-05 09:34:58,131.78
2022-12-05 09:41:58,131.79
2022-12-05 09:50:58,131.80
2022-12-05 09:58:58,131.81
2022-12-05 10:05:58,131.82
2022-12-05 10:14:58,131.83
2022-12-05 10:20:28,131.84
2022-12-05 21:31:17,131.84

